表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
がたがた,名詞,一般,*,*,*,*,がたがた,ガタガタ,ガタガタ
。,記号,句点,*,*,*,*,。,。,。
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
泣き,動詞,自立,*,*,五段・カ行イ音便,連用形,泣く,ナキ,ナキ
出し,動詞,非自立,*,*,五段・サ行,連用形,出す,ダシ,ダシ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
すると,接続詞,*,*,*,*,*,すると,スルト,スルト
戸,名詞,一般,*,*,*,*,戸,ト,ト
の,助詞,連体化,*,*,*,*,の,ノ,ノ
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
こそこそ,副詞,一般,*,*,*,*,こそこそ,コソコソ,コソコソ
こんな,連体詞,*,*,*,*,*,こんな,コンナ,コンナ
こと,名詞,非自立,一般,*,*,*,こと,コト,コト
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
云,名詞,一般,*,*,*,*,云,ウン,ウン
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
だめ,名詞,形容動詞語幹,*,*,*,*,だめ,ダメ,ダメ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
。,記号,句点,*,*,*,*,。,。,。
もう,副詞,一般,*,*,*,*,もう,モウ,モー
気がつい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,気がつく,キガツイ,キガツイ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
。,記号,句点,*,*,*,*,。,。,。
塩,名詞,一般,*,*,*,*,塩,シオ,シオ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
も,助詞,係助詞,*,*,*,*,も,モ,モ
みこま,動詞,自立,*,*,五段・マ行,未然形,みこむ,ミコマ,ミコマ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
あたり,名詞,一般,*,*,*,*,あたり,アタリ,アタリ
ま,フィラー,*,*,*,*,*,ま,マ,マ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
さ,助詞,終助詞,*,*,*,*,さ,サ,サ
。,記号,句点,*,*,*,*,。,。,。
親分,名詞,一般,*,*,*,*,親分,オヤブン,オヤブン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
書き,動詞,自立,*,*,五段・カ行イ音便,連用形,書く,カキ,カキ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
がま,名詞,一般,*,*,*,*,がま,ガマ,ガマ
づい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,づく,ヅイ,ズイ
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
あすこ,名詞,一般,*,*,*,*,あすこ,アスコ,アスコ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
、,記号,読点,*,*,*,*,、,、,、
いろいろ,副詞,助詞類接続,*,*,*,*,いろいろ,イロイロ,イロイロ
注文,名詞,サ変接続,*,*,*,*,注文,チュウモン,チューモン
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
多く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,多い,オオク,オーク
て,助詞,接続助詞,*,*,*,*,て,テ,テ
うる,動詞,非自立,*,*,一段・得ル,基本形,うる,ウル,ウル
さ,助詞,終助詞,*,*,*,*,さ,サ,サ
かつ,接続詞,*,*,*,*,*,かつ,カツ,カツ
たで,動詞,自立,*,*,一段,未然形,たでる,タデ,タデ
せ,動詞,接尾,*,*,一段,未然形,せる,セ,セ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
、,記号,読点,*,*,*,*,、,、,、
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ
気の毒,名詞,一般,*,*,*,*,気の毒,キノドク,キノドク
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
なんて,助詞,副助詞,*,*,*,*,なんて,ナンテ,ナンテ
、,記号,読点,*,*,*,*,、,、,、
間抜け,名詞,形容動詞語幹,*,*,*,*,間抜け,マヌケ,マヌケ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
こと,名詞,非自立,一般,*,*,*,こと,コト,コト
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
もん,名詞,非自立,一般,*,*,*,もん,モン,モン
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
ど,接頭詞,名詞接続,*,*,*,*,ど,ド,ド
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
ち,動詞,自立,*,*,五段・ラ行,体言接続特殊２,ちる,チ,チ
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ
も,助詞,係助詞,*,*,*,*,も,モ,モ
い,動詞,自立,*,*,一段,連用形,いる,イ,イ
ゝ,記号,一般,*,*,*,*,ゝ,ゝ,ゝ
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ
。,記号,句点,*,*,*,*,。,。,。
どうせ,副詞,一般,*,*,*,*,どうせ,ドウセ,ドーセ
ぼく,名詞,代名詞,一般,*,*,*,ぼく,ボク,ボク
ら,名詞,接尾,一般,*,*,*,ら,ラ,ラ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
骨,名詞,一般,*,*,*,*,骨,ホネ,ホネ
も,助詞,係助詞,*,*,*,*,も,モ,モ
分け,動詞,自立,*,*,一段,連用形,分ける,ワケ,ワケ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
呉れ,動詞,自立,*,*,一段・クレル,連用形,呉れる,クレ,クレ
やし,助動詞,*,*,*,特殊・マス,連用形,やす,ヤシ,ヤシ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
ん,名詞,非自立,一般,*,*,*,ん,ン,ン
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
けれども,接続詞,*,*,*,*,*,けれども,ケレドモ,ケレドモ
も,助詞,係助詞,*,*,*,*,も,モ,モ
しこ,名詞,一般,*,*,*,*,しこ,シコ,シコ
ゝ,記号,一般,*,*,*,*,ゝ,ゝ,ゝ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
あいつ,名詞,代名詞,一般,*,*,*,あいつ,アイツ,アイツ
ら,名詞,接尾,一般,*,*,*,ら,ラ,ラ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ひつ,名詞,一般,*,*,*,*,ひつ,ヒツ,ヒツ
て,助詞,格助詞,連語,*,*,*,て,テ,テ
来,動詞,自立,*,*,カ変・来ル,未然形,来る,コ,コ
なかつ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカツ,ナカッ
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ
、,記号,読点,*,*,*,*,、,、,、
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ぼく,名詞,代名詞,一般,*,*,*,ぼく,ボク,ボク
ら,名詞,接尾,一般,*,*,*,ら,ラ,ラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
責任,名詞,一般,*,*,*,*,責任,セキニン,セキニン
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
ぜ,助詞,終助詞,*,*,*,*,ぜ,ゼ,ゼ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
呼ば,動詞,自立,*,*,五段・バ行,未然形,呼ぶ,ヨバ,ヨバ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
、,記号,読点,*,*,*,*,、,、,、
呼ば,動詞,自立,*,*,五段・バ行,未然形,呼ぶ,ヨバ,ヨバ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
。,記号,句点,*,*,*,*,。,。,。
おい,感動詞,*,*,*,*,*,おい,オイ,オイ
、,記号,読点,*,*,*,*,、,、,、
お客,名詞,一般,*,*,*,*,お客,オキャク,オキャク
さん,名詞,接尾,人名,*,*,*,さん,サン,サン
方,名詞,接尾,一般,*,*,*,方,カタ,カタ
、,記号,読点,*,*,*,*,、,、,、
早く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,早い,ハヤク,ハヤク
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
。,記号,句点,*,*,*,*,。,。,。
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
。,記号,句点,*,*,*,*,。,。,。
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
。,記号,句点,*,*,*,*,。,。,。
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ
皿,名詞,一般,*,*,*,*,皿,サラ,サラ
も,助詞,係助詞,*,*,*,*,も,モ,モ
洗,名詞,一般,*,*,*,*,洗,アライ,アライ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
し,助詞,接続助詞,*,*,*,*,し,シ,シ
、,記号,読点,*,*,*,*,、,、,、
菜,名詞,一般,*,*,*,*,菜,サイ,サイ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
葉,名詞,一般,*,*,*,*,葉,ハ,ハ
も,助詞,係助詞,*,*,*,*,も,モ,モ
もう,副詞,一般,*,*,*,*,もう,モウ,モー
よく,副詞,一般,*,*,*,*,よく,ヨク,ヨク
塩,名詞,一般,*,*,*,*,塩,シオ,シオ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
もん,動詞,自立,*,*,五段・マ行,連用タ接続,もむ,モン,モン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
置き,動詞,自立,*,*,五段・カ行イ音便,連用形,置く,オキ,オキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
あと,名詞,一般,*,*,*,*,あと,アト,アト
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
あなた,名詞,代名詞,一般,*,*,*,あなた,アナタ,アナタ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
たと,動詞,自立,*,*,五段・タ行,未然ウ接続,たつ,タト,タト
、,記号,読点,*,*,*,*,、,、,、
菜,名詞,一般,*,*,*,*,菜,サイ,サイ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
葉,名詞,一般,*,*,*,*,葉,ハ,ハ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
うまく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,うまい,ウマク,ウマク
とり,動詞,自立,*,*,五段・ラ行,連用形,とる,トリ,トリ
あ,動詞,非自立,*,*,五段・ラ行,体言接続特殊２,ある,ア,ア
はせ,動詞,自立,*,*,一段,連用形,はせる,ハセ,ハセ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
まつ,名詞,一般,*,*,*,*,まつ,マツ,マツ
白,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,白い,シロ,シロ
なお,接続詞,*,*,*,*,*,なお,ナオ,ナオ
皿,名詞,一般,*,*,*,*,皿,サラ,サラ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
のせる,動詞,自立,*,*,一段,基本形,のせる,ノセル,ノセル
丈,名詞,一般,*,*,*,*,丈,タケ,タケ
け,助詞,終助詞,*,*,*,*,け,ケ,ケ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
。,記号,句点,*,*,*,*,。,。,。
はやく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,はやい,ハヤク,ハヤク
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
い,動詞,自立,*,*,一段,連用形,いる,イ,イ
、,記号,読点,*,*,*,*,、,、,、
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
、,記号,読点,*,*,*,*,、,、,、
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
。,記号,句点,*,*,*,*,。,。,。
それとも,接続詞,*,*,*,*,*,それとも,ソレトモ,ソレトモ
サラド,名詞,一般,*,*,*,*,サラド,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ
嫌,名詞,形容動詞語幹,*,*,*,*,嫌,イヤ,イヤ
ひ,動詞,自立,*,*,一段,連用形,ひる,ヒ,ヒ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
。,記号,句点,*,*,*,*,。,。,。
そん,名詞,一般,*,*,*,*,そん,ソン,ソン
なら,助動詞,*,*,*,特殊・ダ,仮定形,だ,ナラ,ナラ
これから,副詞,助詞類接続,*,*,*,*,これから,コレカラ,コレカラ
火,名詞,一般,*,*,*,*,火,ヒ,ヒ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
起し,動詞,自立,*,*,五段・サ行,連用形,起す,オコシ,オコシ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
フライ,名詞,一般,*,*,*,*,フライ,フライ,フライ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
あげ,動詞,非自立,*,*,一段,連用形,あげる,アゲ,アゲ
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
。,記号,句点,*,*,*,*,。,。,。
とにかく,副詞,一般,*,*,*,*,とにかく,トニカク,トニカク
はやく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,はやい,ハヤク,ハヤク
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
あんまり,副詞,助詞類接続,*,*,*,*,あんまり,アンマリ,アンマリ
心,名詞,一般,*,*,*,*,心,ココロ,ココロ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
痛め,動詞,自立,*,*,一段,連用形,痛める,イタメ,イタメ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
ため,名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
、,記号,読点,*,*,*,*,、,、,、
顔,名詞,一般,*,*,*,*,顔,カオ,カオ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
まるで,副詞,一般,*,*,*,*,まるで,マルデ,マルデ
くし,名詞,一般,*,*,*,*,くし,クシ,クシ
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
くし,名詞,一般,*,*,*,*,くし,クシ,クシ
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
紙屑,名詞,一般,*,*,*,*,紙屑,カミクズ,カミクズ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ
、,記号,読点,*,*,*,*,、,、,、
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ
互に,副詞,一般,*,*,*,*,互に,カタミニ,カタミニ
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
顔,名詞,一般,*,*,*,*,顔,カオ,カオ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見合せ,動詞,自立,*,*,一段,連用形,見合せる,ミアワセ,ミアワセ
、,記号,読点,*,*,*,*,、,、,、
ぶるぶる,副詞,一般,*,*,*,*,ぶるぶる,ブルブル,ブルブル
ふるへ,動詞,自立,*,*,四段・ハ行,命令ｅ,ふるふ,フルヘ,フルエ
、,記号,読点,*,*,*,*,、,、,、
声,名詞,一般,*,*,*,*,声,コエ,コエ
も,助詞,係助詞,*,*,*,*,も,モ,モ
なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ない,ナク,ナク
泣き,動詞,自立,*,*,五段・カ行イ音便,連用形,泣く,ナキ,ナキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
中,名詞,一般,*,*,*,*,中,ナカ,ナカ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ふつふつ,副詞,一般,*,*,*,*,ふつふつ,フツフツ,フツフツ
と,助詞,副詞化,*,*,*,*,と,ト,ト
わら,名詞,一般,*,*,*,*,わら,ワラ,ワラ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
また,副詞,助詞類接続,*,*,*,*,また,マタ,マタ
叫ん,動詞,自立,*,*,五段・バ行,連用タ接続,叫ぶ,サケン,サケン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
、,記号,読点,*,*,*,*,、,、,、
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
。,記号,句点,*,*,*,*,。,。,。
そんなに,副詞,一般,*,*,*,*,そんなに,ソンナニ,ソンナニ
泣い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,泣く,ナイ,ナイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
折角,名詞,一般,*,*,*,*,折角,セッカク,セッカク
の,助詞,連体化,*,*,*,*,の,ノ,ノ
クリーム,名詞,一般,*,*,*,*,クリーム,クリーム,クリーム
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
流れる,動詞,自立,*,*,一段,基本形,流れる,ナガレル,ナガレル
ぢ,名詞,一般,*,*,*,*,ぢ,ヂ,ジ
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
。,記号,句点,*,*,*,*,。,。,。
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
い,動詞,自立,*,*,一段,連用形,いる,イ,イ
、,記号,読点,*,*,*,*,、,、,、
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
ゞ,記号,一般,*,*,*,*,ゞ,ゞ,ゞ
いま,名詞,副詞可能,*,*,*,*,いま,イマ,イマ
。,記号,句点,*,*,*,*,。,。,。
ぢ,名詞,一般,*,*,*,*,ぢ,ヂ,ジ
き,動詞,自立,*,*,カ変・クル,連用形,くる,キ,キ
もつ,動詞,自立,*,*,五段・タ行,基本形,もつ,モツ,モツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ま,フィラー,*,*,*,*,*,ま,マ,マ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
り,助動詞,*,*,*,文語・リ,基本形,り,リ,リ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
さあ,感動詞,*,*,*,*,*,さあ,サア,サー
、,記号,読点,*,*,*,*,、,、,、
早く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,早い,ハヤク,ハヤク
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
早く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,早い,ハヤク,ハヤク
いら,動詞,自立,*,*,五段・ラ行,未然形,いる,イラ,イラ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
し,助詞,接続助詞,*,*,*,*,し,シ,シ
やい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,やく,ヤイ,ヤイ
。,記号,句点,*,*,*,*,。,。,。
親方,名詞,一般,*,*,*,*,親方,オヤカタ,オヤカタ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
もう,副詞,一般,*,*,*,*,もう,モウ,モー
ナフキン,名詞,一般,*,*,*,*,ナフキン,ナフキン,ナフキン
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
かけ,動詞,自立,*,*,一段,連用形,かける,カケ,カケ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
ナイフ,名詞,一般,*,*,*,*,ナイフ,ナイフ,ナイフ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
もつ,動詞,自立,*,*,五段・タ行,基本形,もつ,モツ,モツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
舌なめずり,名詞,一般,*,*,*,*,舌なめずり,シタナメズリ,シタナメズリ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
お客,名詞,一般,*,*,*,*,お客,オキャク,オキャク
さま,名詞,接尾,人名,*,*,*,さま,サマ,サマ
方,名詞,接尾,一般,*,*,*,方,カタ,カタ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
待つ,動詞,自立,*,*,五段・タ行,基本形,待つ,マツ,マツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐ,動詞,自立,*,*,一段,未然形,ゐる,ヰ,イ
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
二,名詞,数,*,*,*,*,二,ニ,ニ
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
泣い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,泣く,ナイ,ナイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
泣い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,泣く,ナイ,ナイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
泣い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,泣く,ナイ,ナイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
