表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
で,助詞,接続助詞,*,*,*,*,で,デ,デ
鉄棒,名詞,一般,*,*,*,*,鉄棒,テツボウ,テツボー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
はね,動詞,自立,*,*,一段,連用形,はねる,ハネ,ハネ
おり,動詞,非自立,*,*,五段・ラ行,連用形,おる,オリ,オリ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
嘉助,名詞,固有名詞,人名,名,*,*,嘉助,カスケ,カスケ
と,助詞,格助詞,一般,*,*,*,と,ト,ト
ならん,動詞,自立,*,*,五段・バ行,連用タ接続,ならぶ,ナラン,ナラン
で,助詞,接続助詞,*,*,*,*,で,デ,デ
、,記号,読点,*,*,*,*,、,、,、
息,名詞,サ変接続,*,*,*,*,息,イキ,イキ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
こらし,動詞,自立,*,*,五段・サ行,連用形,こらす,コラシ,コラシ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
そのうち,副詞,一般,*,*,*,*,そのうち,ソノウチ,ソノウチ
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
向こう,名詞,一般,*,*,*,*,向こう,ムコウ,ムコー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
玄関,名詞,一般,*,*,*,*,玄関,ゲンカン,ゲンカン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ
行っ,動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
しまう,動詞,非自立,*,*,五段・ワ行促音便,基本形,しまう,シマウ,シマウ
と,助詞,接続助詞,*,*,*,*,と,ト,ト
、,記号,読点,*,*,*,*,、,、,、
こっち,名詞,代名詞,一般,*,*,*,こっち,コッチ,コッチ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
向い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,向く,ムイ,ムイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
しばらく,副詞,助詞類接続,*,*,*,*,しばらく,シバラク,シバラク
暗算,名詞,サ変接続,*,*,*,*,暗算,アンザン,アンザン
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
少し,副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ
首,名詞,一般,*,*,*,*,首,クビ,クビ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
まげ,動詞,自立,*,*,一段,連用形,まげる,マゲ,マゲ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
立っ,動詞,自立,*,*,五段・タ行,連用タ接続,立つ,タッ,タッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
はや,副詞,一般,*,*,*,*,はや,ハヤ,ハヤ
はりきろ,動詞,自立,*,*,五段・ラ行,未然ウ接続,はりきる,ハリキロ,ハリキロ
きろ,動詞,非自立,*,*,五段・ラ行,未然ウ接続,きる,キロ,キロ
そっち,名詞,代名詞,一般,*,*,*,そっち,ソッチ,ソッチ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
少し,副詞,助詞類接続,*,*,*,*,少し,スコシ,スコシ
困っ,動詞,自立,*,*,五段・ラ行,連用タ接続,困る,コマッ,コマッ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
両手,名詞,一般,*,*,*,*,両手,リョウテ,リョーテ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
うし,名詞,一般,*,*,*,*,うし,ウシ,ウシ
ろ,名詞,一般,*,*,*,*,ろ,ロ,ロ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
組む,動詞,自立,*,*,五段・マ行,基本形,組む,クム,クム
と,助詞,接続助詞,*,*,*,*,と,ト,ト
向こう,名詞,一般,*,*,*,*,向こう,ムコウ,ムコー
側,名詞,接尾,一般,*,*,*,側,ガワ,ガワ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
土手,名詞,一般,*,*,*,*,土手,ドテ,ドテ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
ほう,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
職員,名詞,一般,*,*,*,*,職員,ショクイン,ショクイン
室,名詞,接尾,一般,*,*,*,室,シツ,シツ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
通っ,動詞,自立,*,*,五段・ラ行,連用タ接続,通る,トオッ,トーッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
歩き,動詞,自立,*,*,五段・カ行イ音便,連用形,歩く,アルキ,アルキ
だし,動詞,非自立,*,*,五段・サ行,連用形,だす,ダシ,ダシ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
時,名詞,非自立,副詞可能,*,*,*,時,トキ,トキ
風,名詞,一般,*,*,*,*,風,カゼ,カゼ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
ざあっと,名詞,一般,*,*,*,*,ざあっと,*,*
吹い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,吹く,フイ,フイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
土手,名詞,一般,*,*,*,*,土手,ドテ,ドテ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
草,名詞,一般,*,*,*,*,草,クサ,クサ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ざわざわ,名詞,サ変接続,*,*,*,*,ざわざわ,ザワザワ,ザワザワ
波,名詞,接尾,一般,*,*,*,波,ハ,ハ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ
、,記号,読点,*,*,*,*,、,、,、
運動,名詞,サ変接続,*,*,*,*,運動,ウンドウ,ウンドー
場,名詞,接尾,一般,*,*,*,場,ジョウ,ジョー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
まん中,名詞,一般,*,*,*,*,まん中,マンナカ,マンナカ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
あっ,動詞,非自立,*,*,五段・ワ行促音便,連用タ接続,あう,アッ,アッ
と,助詞,接続助詞,*,*,*,*,と,ト,ト
塵,名詞,一般,*,*,*,*,塵,チリ,チリ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
あがり,動詞,自立,*,*,五段・ラ行,連用形,あがる,アガリ,アガリ
、,記号,読点,*,*,*,*,、,、,、
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
玄関,名詞,一般,*,*,*,*,玄関,ゲンカン,ゲンカン
の,助詞,連体化,*,*,*,*,の,ノ,ノ
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ
まで,助詞,副助詞,*,*,*,*,まで,マデ,マデ
行く,動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク
と,助詞,接続助詞,*,*,*,*,と,ト,ト
、,記号,読点,*,*,*,*,、,、,、
きりきり,副詞,一般,*,*,*,*,きりきり,キリキリ,キリキリ
と,助詞,格助詞,一般,*,*,*,と,ト,ト
まわっ,動詞,自立,*,*,五段・ラ行,連用タ接続,まわる,マワッ,マワッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ
つむじ風,名詞,一般,*,*,*,*,つむじ風,ツムジカゼ,ツムジカゼ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
黄いろ,名詞,形容動詞語幹,*,*,*,*,黄いろ,キイロ,キイロ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
塵,名詞,一般,*,*,*,*,塵,チリ,チリ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
瓶,名詞,一般,*,*,*,*,瓶,ビン,ビン
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
さ,副詞,助詞類接続,*,*,*,*,さ,サ,サ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
さま,名詞,接尾,人名,*,*,*,さま,サマ,サマ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
形,名詞,一般,*,*,*,*,形,カタチ,カタチ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
屋根,名詞,一般,*,*,*,*,屋根,ヤネ,ヤネ
より,助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ
高く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,高い,タカク,タカク
のぼり,動詞,自立,*,*,五段・ラ行,連用形,のぼる,ノボリ,ノボリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
すると,接続詞,*,*,*,*,*,すると,スルト,スルト
嘉助,名詞,固有名詞,人名,名,*,*,嘉助,カスケ,カスケ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
突然,副詞,助詞類接続,*,*,*,*,突然,トツゼン,トツゼン
高く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,高い,タカク,タカク
言い,動詞,自立,*,*,五段・ワ行促音便,連用形,言う,イイ,イイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
そう,副詞,助詞類接続,*,*,*,*,そう,ソウ,ソー
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
。,記号,句点,*,*,*,*,。,。,。
やっぱり,副詞,一般,*,*,*,*,やっぱり,ヤッパリ,ヤッパリ
あ,フィラー,*,*,*,*,*,あ,ア,ア
いづ,動詞,自立,*,*,下二・ダ行,基本形,いづ,イヅ,イズ
又,副詞,一般,*,*,*,*,又,マタ,マタ
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
ぞ,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
。,記号,句点,*,*,*,*,。,。,。
あ,感動詞,*,*,*,*,*,あ,ア,ア
いづ,動詞,自立,*,*,下二・ダ行,基本形,いづ,イヅ,イズ
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
と,助詞,接続助詞,*,*,*,*,と,ト,ト
きっと,副詞,一般,*,*,*,*,きっと,キット,キット
風,名詞,一般,*,*,*,*,風,カゼ,カゼ
吹い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,吹く,フイ,フイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
くる,動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル
ぞ,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
「,記号,括弧開,*,*,*,*,「,「,「
うん,感動詞,*,*,*,*,*,うん,ウン,ウン
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
一郎,名詞,固有名詞,人名,名,*,*,一郎,イチロウ,イチロー
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
どう,副詞,助詞類接続,*,*,*,*,どう,ドウ,ドー
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
わから,動詞,自立,*,*,五段・ラ行,未然形,わかる,ワカラ,ワカラ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
思い,動詞,自立,*,*,五段・ワ行促音便,連用形,思う,オモイ,オモイ
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ
も,助詞,係助詞,*,*,*,*,も,モ,モ
だまっ,動詞,自立,*,*,五段・ラ行,連用タ接続,だまる,ダマッ,ダマッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
そっち,名詞,代名詞,一般,*,*,*,そっち,ソッチ,ソッチ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
そんな,連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ
こと,名詞,非自立,一般,*,*,*,こと,コト,コト
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
かまわ,動詞,自立,*,*,五段・ワ行促音便,未然形,かまう,カマワ,カマワ
ず,助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
土手,名詞,一般,*,*,*,*,土手,ドテ,ドテ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
ほう,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
やはり,副詞,一般,*,*,*,*,やはり,ヤハリ,ヤハリ
すたすた,副詞,一般,*,*,*,*,すたすた,スタスタ,スタスタ
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
行き,動詞,非自立,*,*,五段・カ行促音便,連用形,行く,イキ,イキ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
その,連体詞,*,*,*,*,*,その,ソノ,ソノ
とき,名詞,非自立,副詞可能,*,*,*,とき,トキ,トキ
先生,名詞,一般,*,*,*,*,先生,センセイ,センセイ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
いつも,副詞,一般,*,*,*,*,いつも,イツモ,イツモ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
呼び子,名詞,一般,*,*,*,*,呼び子,ヨビコ,ヨビコ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
もっ,動詞,自立,*,*,五段・タ行,連用タ接続,もつ,モッ,モッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
玄関,名詞,一般,*,*,*,*,玄関,ゲンカン,ゲンカン
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
出,動詞,自立,*,*,一段,連用形,出る,デ,デ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
お早う,感動詞,*,*,*,*,*,お早う,オハヨウ,オハヨー
ござい,助動詞,*,*,*,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ
子ども,名詞,一般,*,*,*,*,子ども,コドモ,コドモ
ら,名詞,接尾,一般,*,*,*,ら,ラ,ラ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
集まり,動詞,自立,*,*,五段・ラ行,連用形,集まる,アツマリ,アツマリ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
「,記号,括弧開,*,*,*,*,「,「,「
お早う,感動詞,*,*,*,*,*,お早う,オハヨウ,オハヨー
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
先生,名詞,一般,*,*,*,*,先生,センセイ,センセイ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
ちらっと,副詞,一般,*,*,*,*,ちらっと,チラット,チラット
運動,名詞,サ変接続,*,*,*,*,運動,ウンドウ,ウンドー
場,名詞,接尾,一般,*,*,*,場,ジョウ,ジョー
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
まわし,動詞,自立,*,*,五段・サ行,連用形,まわす,マワシ,マワシ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
、,記号,読点,*,*,*,*,、,、,、
「,記号,括弧開,*,*,*,*,「,「,「
では,接続詞,*,*,*,*,*,では,デハ,デワ
なら,助動詞,*,*,*,特殊・ダ,仮定形,だ,ナラ,ナラ
んで,助詞,接続助詞,*,*,*,*,んで,ンデ,ンデ
。,記号,句点,*,*,*,*,。,。,。
」,記号,括弧閉,*,*,*,*,」,」,」
と,助詞,格助詞,引用,*,*,*,と,ト,ト
言い,動詞,自立,*,*,五段・ワ行促音便,連用形,言う,イイ,イイ
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ
ビルルッ,名詞,一般,*,*,*,*,ビルルッ,*,*
と,助詞,並立助詞,*,*,*,*,と,ト,ト
笛,名詞,一般,*,*,*,*,笛,フエ,フエ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
吹き,動詞,自立,*,*,五段・カ行イ音便,連用形,吹く,フキ,フキ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
みんな,名詞,代名詞,一般,*,*,*,みんな,ミンナ,ミンナ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
集まっ,動詞,自立,*,*,五段・ラ行,連用タ接続,集まる,アツマッ,アツマッ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
きのう,名詞,副詞可能,*,*,*,*,きのう,キノウ,キノー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
とおり,名詞,非自立,副詞可能,*,*,*,とおり,トオリ,トーリ
きちんと,副詞,一般,*,*,*,*,きちんと,キチント,キチント
ならび,動詞,自立,*,*,五段・バ行,連用形,ならぶ,ナラビ,ナラビ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
三郎,名詞,固有名詞,人名,名,*,*,三郎,サブロウ,サブロー
も,助詞,係助詞,*,*,*,*,も,モ,モ
きのう,名詞,副詞可能,*,*,*,*,きのう,キノウ,キノー
言わ,動詞,自立,*,*,五段・ワ行促音便,未然形,言う,イワ,イワ
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
所,名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
ちゃんと,副詞,一般,*,*,*,*,ちゃんと,チャント,チャント
立っ,動詞,自立,*,*,五段・タ行,連用タ接続,立つ,タッ,タッ
