表層形, 品詞, 品詞細分類1, 品詞細分類2, 品詞細分類3, 活用型, 活用形, 原形, 読み, 発音
きい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,きく,キイ,キイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐる,動詞,自立,*,*,一段,基本形,ゐる,ヰル,イル
うち,名詞,非自立,副詞可能,*,*,*,うち,ウチ,ウチ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
、,記号,読点,*,*,*,*,、,、,、
汽車,名詞,一般,*,*,*,*,汽車,キシャ,キシャ
と,助詞,格助詞,一般,*,*,*,と,ト,ト
同じ,連体詞,*,*,*,*,*,同じ,オナジ,オナジ
調子,名詞,一般,*,*,*,*,調子,チョウシ,チョーシ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
セロ,名詞,一般,*,*,*,*,セロ,セロ,セロ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
聲,名詞,一般,*,*,*,*,聲,*,*
で,助詞,格助詞,一般,*,*,*,で,デ,デ
たれ,動詞,自立,*,*,一段,連用形,たれる,タレ,タレ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
歌,名詞,一般,*,*,*,*,歌,ウタ,ウタ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
ゐる,動詞,自立,*,*,一段,基本形,ゐる,ヰル,イル
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
氣持,名詞,一般,*,*,*,*,氣持,*,*
ち,動詞,自立,*,*,五段・ラ行,体言接続特殊２,ちる,チ,チ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
なつかしい,形容詞,自立,*,*,形容詞・イ段,基本形,なつかしい,ナツカシイ,ナツカシイ
星,名詞,一般,*,*,*,*,星,ホシ,ホシ
めぐり,動詞,自立,*,*,五段・ラ行,連用形,めぐる,メグリ,メグリ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
歌,名詞,一般,*,*,*,*,歌,ウタ,ウタ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
、,記号,読点,*,*,*,*,、,、,、
くり,名詞,一般,*,*,*,*,くり,クリ,クリ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
くり,名詞,一般,*,*,*,*,くり,クリ,クリ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
歌,名詞,一般,*,*,*,*,歌,ウタ,ウタ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
ゐる,動詞,自立,*,*,一段,基本形,ゐる,ヰル,イル
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
ち,動詞,自立,*,*,五段・ラ行,体言接続特殊２,ちる,チ,チ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
ひ,動詞,自立,*,*,一段,連用形,ひる,ヒ,ヒ
あり,動詞,非自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
ジヨバンニ,名詞,一般,*,*,*,*,ジヨバンニ,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
うつ,名詞,一般,*,*,*,*,うつ,ウツ,ウツ
とり,名詞,接尾,一般,*,*,*,とり,トリ,トリ
きき,動詞,自立,*,*,五段・カ行イ音便,連用形,きく,キキ,キキ
入,接頭詞,名詞接続,*,*,*,*,入,ニュウ,ニュー
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
り,助動詞,*,*,*,文語・リ,基本形,り,リ,リ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
六,名詞,数,*,*,*,*,六,ロク,ロク
　,記号,空白,*,*,*,*,　,　,
銀河,名詞,一般,*,*,*,*,銀河,ギンガ,ギンガ
ステーシヨン,名詞,一般,*,*,*,*,ステーシヨン,*,*
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ
ジヨバンニ,名詞,一般,*,*,*,*,ジヨバンニ,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
すぐ,副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ
うし,名詞,一般,*,*,*,*,うし,ウシ,ウシ
ろ,名詞,一般,*,*,*,*,ろ,ロ,ロ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
天,名詞,一般,*,*,*,*,天,テン,テン
氣輪,名詞,一般,*,*,*,*,氣輪,*,*
の,助詞,連体化,*,*,*,*,の,ノ,ノ
柱,名詞,一般,*,*,*,*,柱,ハシラ,ハシラ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
いつか,名詞,副詞可能,*,*,*,*,いつか,イツカ,イツカ
ぼんやり,名詞,サ変接続,*,*,*,*,ぼんやり,ボンヤリ,ボンヤリ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
三角,名詞,一般,*,*,*,*,三角,サンカク,サンカク
標,名詞,一般,*,*,*,*,標,シルベ,シルベ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
形,名詞,一般,*,*,*,*,形,カタチ,カタチ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
な,助詞,終助詞,*,*,*,*,な,ナ,ナ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
、,記号,読点,*,*,*,*,、,、,、
しばらく,副詞,助詞類接続,*,*,*,*,しばらく,シバラク,シバラク
螢,名詞,一般,*,*,*,*,螢,ホタル,ホタル
の,助詞,連体化,*,*,*,*,の,ノ,ノ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
、,記号,読点,*,*,*,*,、,、,、
ぺかぺか,名詞,一般,*,*,*,*,ぺかぺか,*,*
消え,動詞,自立,*,*,一段,連用形,消える,キエ,キエ
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
もつ,動詞,自立,*,*,五段・タ行,基本形,もつ,モツ,モツ
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐる,動詞,自立,*,*,一段,基本形,ゐる,ヰル,イル
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
だんだん,副詞,助詞類接続,*,*,*,*,だんだん,ダンダン,ダンダン
はつ,名詞,一般,*,*,*,*,はつ,ハツ,ハツ
きり,名詞,一般,*,*,*,*,きり,キリ,キリ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
とうとう,副詞,一般,*,*,*,*,とうとう,トウトウ,トートー
りん,副詞,助詞類接続,*,*,*,*,りん,リン,リン
と,助詞,副詞化,*,*,*,*,と,ト,ト
うごか,動詞,自立,*,*,五段・カ行イ音便,未然形,うごく,ウゴカ,ウゴカ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ
、,記号,読点,*,*,*,*,、,、,、
濃い,形容詞,自立,*,*,形容詞・アウオ段,基本形,濃い,コイ,コイ
鋼,名詞,一般,*,*,*,*,鋼,ハガネ,ハガネ
青,名詞,一般,*,*,*,*,青,アオ,アオ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
そら,感動詞,*,*,*,*,*,そら,ソラ,ソラ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
たち,動詞,自立,*,*,五段・タ行,連用形,たつ,タチ,タチ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
いま,名詞,副詞可能,*,*,*,*,いま,イマ,イマ
新,名詞,一般,*,*,*,*,新,シン,シン
らしく,助動詞,*,*,*,形容詞・イ段,連用テ接続,らしい,ラシク,ラシク
灼い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,灼く,ヤイ,ヤイ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
青い,形容詞,自立,*,*,形容詞・アウオ段,基本形,青い,アオイ,アオイ
鋼,名詞,一般,*,*,*,*,鋼,ハガネ,ハガネ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
板,名詞,一般,*,*,*,*,板,イタ,イタ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
やう,名詞,非自立,助動詞語幹,*,*,*,やう,ヤウ,ヨー
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
、,記号,読点,*,*,*,*,、,、,、
そら,感動詞,*,*,*,*,*,そら,ソラ,ソラ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
野原,名詞,一般,*,*,*,*,野原,ノハラ,ノハラ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
、,記号,読点,*,*,*,*,、,、,、
まつ,名詞,一般,*,*,*,*,まつ,マツ,マツ
すぐ,副詞,助詞類接続,*,*,*,*,すぐ,スグ,スグ
に,助詞,副詞化,*,*,*,*,に,ニ,ニ
すき,動詞,自立,*,*,五段・カ行イ音便,連用形,すく,スキ,スキ
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
立つ,動詞,自立,*,*,五段・タ行,基本形,立つ,タツ,タツ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス
。,記号,句点,*,*,*,*,。,。,。
すると,接続詞,*,*,*,*,*,すると,スルト,スルト
どこ,名詞,代名詞,一般,*,*,*,どこ,ドコ,ドコ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
で,助詞,格助詞,一般,*,*,*,で,デ,デ
ふしぎ,名詞,形容動詞語幹,*,*,*,*,ふしぎ,フシギ,フシギ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
聲,名詞,一般,*,*,*,*,聲,*,*
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
銀河,名詞,一般,*,*,*,*,銀河,ギンガ,ギンガ
ステーシヨン,名詞,一般,*,*,*,*,ステーシヨン,*,*
、,記号,読点,*,*,*,*,、,、,、
銀河,名詞,一般,*,*,*,*,銀河,ギンガ,ギンガ
ステーシヨン,名詞,一般,*,*,*,*,ステーシヨン,*,*
と,助詞,並立助詞,*,*,*,*,と,ト,ト
云,名詞,一般,*,*,*,*,云,ウン,ウン
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
と,助詞,格助詞,引用,*,*,*,と,ト,ト
思ふ,動詞,自立,*,*,四段・ハ行,基本形,思ふ,オモフ,オモウ
と,助詞,接続助詞,*,*,*,*,と,ト,ト
、,記号,読点,*,*,*,*,、,、,、
いきなり,副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ
眼,名詞,一般,*,*,*,*,眼,メ,メ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
、,記号,読点,*,*,*,*,、,、,、
ぱつと,名詞,一般,*,*,*,*,ぱつと,*,*
明るく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,明るい,アカルク,アカルク
な,助動詞,*,*,*,特殊・ナイ,ガル接続,ない,ナ,ナ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
億,名詞,数,*,*,*,*,億,オク,オク
萬,名詞,一般,*,*,*,*,萬,ヨロズ,ヨロズ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
螢,名詞,一般,*,*,*,*,螢,ホタル,ホタル
烏賊,名詞,一般,*,*,*,*,烏賊,イカ,イカ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
火,名詞,一般,*,*,*,*,火,ヒ,ヒ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
一,名詞,数,*,*,*,*,一,イチ,イチ
ぺん,名詞,接尾,助数詞,*,*,*,ぺん,ペン,ペン
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
化石,名詞,サ変接続,*,*,*,*,化石,カセキ,カセキ
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
、,記号,読点,*,*,*,*,、,、,、
そら,感動詞,*,*,*,*,*,そら,ソラ,ソラ
中,名詞,一般,*,*,*,*,中,ナカ,ナカ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
沈め,動詞,自立,*,*,一段,連用形,沈める,シズメ,シズメ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
といふ,助詞,格助詞,連語,*,*,*,といふ,トイフ,トユウ
工合,名詞,一般,*,*,*,*,工合,グアイ,グアイ
。,記号,句点,*,*,*,*,。,。,。
また,接続詞,*,*,*,*,*,また,マタ,マタ
ダイアモンド,名詞,一般,*,*,*,*,ダイアモンド,*,*
會社,名詞,一般,*,*,*,*,會社,*,*
で,助詞,格助詞,一般,*,*,*,で,デ,デ
、,記号,読点,*,*,*,*,、,、,、
ねだん,動詞,自立,*,*,五段・ラ行,体言接続特殊,ねだる,ネダン,ネダン
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ
やすく,形容詞,非自立,*,*,形容詞・アウオ段,連用テ接続,やすい,ヤスク,ヤスク
なら,動詞,自立,*,*,五段・ラ行,未然形,なる,ナラ,ナラ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
ため,名詞,非自立,副詞可能,*,*,*,ため,タメ,タメ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
、,記号,読点,*,*,*,*,、,、,、
わざと,副詞,一般,*,*,*,*,わざと,ワザト,ワザト
穫,動詞,自立,*,*,五段・ラ行,体言接続特殊２,穫る,カ,カ
れ,動詞,接尾,*,*,一段,未然形,れる,レ,レ
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ
ふり,名詞,非自立,一般,*,*,*,ふり,フリ,フリ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
かくし,動詞,自立,*,*,五段・サ行,連用形,かくす,カクシ,カクシ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
おい,動詞,非自立,*,*,五段・カ行イ音便,連用タ接続,おく,オイ,オイ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
金剛石,名詞,一般,*,*,*,*,金剛石,コンゴウセキ,コンゴーセキ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
、,記号,読点,*,*,*,*,、,、,、
誰か,名詞,一般,*,*,*,*,誰か,ダレカ,ダレカ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
いきなり,副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ
ひつ,名詞,一般,*,*,*,*,ひつ,ヒツ,ヒツ
くり,名詞,一般,*,*,*,*,くり,クリ,クリ
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ばら,名詞,一般,*,*,*,*,ばら,バラ,バラ
撒い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,撒く,マイ,マイ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
といふ,助詞,格助詞,連語,*,*,*,といふ,トイフ,トユウ
風,名詞,一般,*,*,*,*,風,カゼ,カゼ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
、,記号,読点,*,*,*,*,、,、,、
眼,名詞,一般,*,*,*,*,眼,メ,メ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
さあ,感動詞,*,*,*,*,*,さあ,サア,サー
つと,副詞,一般,*,*,*,*,つと,ツト,ツト
明るく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,明るい,アカルク,アカルク
な,助動詞,*,*,*,特殊・ナイ,ガル接続,ない,ナ,ナ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
、,記号,読点,*,*,*,*,、,、,、
ジヨバンニ,名詞,一般,*,*,*,*,ジヨバンニ,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
思は,動詞,自立,*,*,四段・ハ行,未然形,思ふ,オモハ,オモワ
ず,助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
何,名詞,代名詞,一般,*,*,*,何,ナニ,ナニ
べ,助詞,終助詞,*,*,*,*,べ,ベ,ベ
ん,名詞,非自立,一般,*,*,*,ん,ン,ン
も,助詞,係助詞,*,*,*,*,も,モ,モ
眼,名詞,一般,*,*,*,*,眼,メ,メ
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
擦,動詞,自立,*,*,五段・ラ行,体言接続特殊２,擦る,コス,コス
つ,助動詞,*,*,*,下二・タ行,基本形,つ,ツ,ツ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
しまひ,動詞,非自立,*,*,四段・ハ行,連用形,しまふ,シマヒ,シマイ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
氣,名詞,一般,*,*,*,*,氣,*,*
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
つい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,つく,ツイ,ツイ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
みる,動詞,非自立,*,*,一段,基本形,みる,ミル,ミル
と,助詞,接続助詞,*,*,*,*,と,ト,ト
、,記号,読点,*,*,*,*,、,、,、
さつき,名詞,固有名詞,地域,一般,*,*,さつき,サツキ,サツキ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
、,記号,読点,*,*,*,*,、,、,、
ごと,名詞,接尾,一般,*,*,*,ごと,ゴト,ゴト
ごと,名詞,接尾,一般,*,*,*,ごと,ゴト,ゴト
ごと,名詞,接尾,一般,*,*,*,ごと,ゴト,ゴト
ごと,名詞,接尾,一般,*,*,*,ごと,ゴト,ゴト
、,記号,読点,*,*,*,*,、,、,、
ジヨバンニ,名詞,一般,*,*,*,*,ジヨバンニ,*,*
の,助詞,連体化,*,*,*,*,の,ノ,ノ
乘,名詞,一般,*,*,*,*,乘,*,*
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
ゐる,動詞,自立,*,*,一段,基本形,ゐる,ヰル,イル
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ
列車,名詞,一般,*,*,*,*,列車,レッシャ,レッシャ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ
走り,動詞,自立,*,*,五段・ラ行,連用形,走る,ハシリ,ハシリ
つづけ,動詞,非自立,*,*,一段,連用形,つづける,ツヅケ,ツズケ
て,助詞,接続助詞,*,*,*,*,て,テ,テ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。,記号,句点,*,*,*,*,。,。,。
ほん,名詞,一般,*,*,*,*,ほん,ホン,ホン
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
うに,名詞,一般,*,*,*,*,うに,ウニ,ウニ
ジヨバンニ,名詞,一般,*,*,*,*,ジヨバンニ,*,*
は,助詞,係助詞,*,*,*,*,は,ハ,ワ
、,記号,読点,*,*,*,*,、,、,、
夜,名詞,副詞可能,*,*,*,*,夜,ヨル,ヨル
の,助詞,連体化,*,*,*,*,の,ノ,ノ
輕便鐵,名詞,一般,*,*,*,*,輕便鐵,*,*
道,名詞,接尾,一般,*,*,*,道,ドウ,ドー
の,助詞,連体化,*,*,*,*,の,ノ,ノ
、,記号,読点,*,*,*,*,、,、,、
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ
黄いろ,名詞,一般,*,*,*,*,黄いろ,キイロ,キイロ
の,助詞,連体化,*,*,*,*,の,ノ,ノ
電,名詞,接尾,一般,*,*,*,電,デン,デン
燈,名詞,一般,*,*,*,*,燈,*,*
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ
ならん,動詞,自立,*,*,五段・バ行,連用タ接続,ならぶ,ナラン,ナラン
だ,助動詞,*,*,*,特殊・タ,基本形,だ,ダ,ダ
車,名詞,一般,*,*,*,*,車,クルマ,クルマ
室,名詞,接尾,一般,*,*,*,室,シツ,シツ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ
、,記号,読点,*,*,*,*,、,、,、
窓,名詞,一般,*,*,*,*,窓,マド,マド
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ
外,名詞,一般,*,*,*,*,外,ソト,ソト
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ
坐,動詞,自立,*,*,五段・ラ行,体言接続特殊２,坐る,スワ,スワ
つて,名詞,一般,*,*,*,*,つて,ツテ,ツテ
ゐ,動詞,自立,*,*,一段,連用形,ゐる,ヰ,イ
